filename,width,height,class,xmin,ymin,xmax,ymax
PXL_20231008_094852059_jpg.rf.fd702b11c00b23537d7f29dd0f292b05.jpg,640,640,NG undercooked beef,547,393,640,580
PXL_20231008_095403485-MP_jpg.rf.fd9e194888293db67df81c0c7b1295ca.jpg,640,640,OK cooked beef,221,206,338,271
PXL_20231008_095403485-MP_jpg.rf.fd9e194888293db67df81c0c7b1295ca.jpg,640,640,OK cooked beef,332,196,480,286
PXL_20231008_095403485-MP_jpg.rf.fd9e194888293db67df81c0c7b1295ca.jpg,640,640,OK undercooked beef,126,254,217,348
PXL_20231008_095403485-MP_jpg.rf.fd9e194888293db67df81c0c7b1295ca.jpg,640,640,OK cooked beef,422,281,491,347
PXL_20231008_095403485-MP_jpg.rf.fd9e194888293db67df81c0c7b1295ca.jpg,640,640,OK cooked beef,238,376,351,452
PXL_20231008_095403485-MP_jpg.rf.fd9e194888293db67df81c0c7b1295ca.jpg,640,640,OK cooked beef,306,305,417,386
PXL_20231008_095403485-MP_jpg.rf.fd9e194888293db67df81c0c7b1295ca.jpg,640,640,OK cooked beef,182,273,318,397
PXL_20231008_095403485-MP_jpg.rf.fd9e194888293db67df81c0c7b1295ca.jpg,640,640,OK cooked beef,405,349,539,421
PXL_20231008_095403485-MP_jpg.rf.fd9e194888293db67df81c0c7b1295ca.jpg,640,640,OK cooked beef,376,388,459,464
PXL_20231031_034052134_jpg.rf.fce509a95a799a1546ee0dfeb8088443.jpg,640,640,OK undercooked beef,262,274,410,536
PXL_20231031_035722472_jpg.rf.fe8015c277fd1c196910f941838758af.jpg,640,640,OK undercooked beef,89,170,547,557
PXL_20231008_101306960-MP_jpg.rf.ff729c92376107183b512f30abe97272.jpg,640,640,OK cooked beef,204,258,488,636
PXL_20231031_035046605_jpg.rf.ffa5cd96fee372b5238e1d4683becbd4.jpg,640,640,OK undercooked beef,132,163,588,511
PXL_20231031_040304734_jpg.rf.ff44ee0031d6112e6ecd645490252bef.jpg,640,640,NG undercooked beef,34,229,538,514
PXL_20231205_050645443_jpg.rf.fe2b7e4095c599c805710a3702dac837.jpg,640,640,NG undercooked beef,121,326,327,482
PXL_20231205_050645443_jpg.rf.fe2b7e4095c599c805710a3702dac837.jpg,640,640,NG undercooked beef,296,320,499,455
PXL_20231129_072925449_jpg.rf.ff858638c4578eae15da0dcb1e41344f.jpg,640,640,overcooked beef,386,365,623,570
PXL_20231129_072925449_jpg.rf.ff858638c4578eae15da0dcb1e41344f.jpg,640,640,overcooked beef,234,271,456,392
PXL_20231129_072925449_jpg.rf.ff858638c4578eae15da0dcb1e41344f.jpg,640,640,overcooked beef,156,368,396,528
PXL_20231205_052207300_jpg.rf.c447df7ec2f6269c6f0ba035b6acf864.jpg,640,640,OK undercooked beef,74,198,297,352
PXL_20231205_052207300_jpg.rf.c447df7ec2f6269c6f0ba035b6acf864.jpg,640,640,OK undercooked beef,384,265,550,419
PXL_20231205_052207300_jpg.rf.c447df7ec2f6269c6f0ba035b6acf864.jpg,640,640,OK undercooked beef,65,388,268,579
PXL_20231129_073052601_jpg.rf.c7c546b1bb1736b1bb7e8bf0185daf43.jpg,640,640,overcooked beef,362,325,597,408
PXL_20231129_073052601_jpg.rf.c7c546b1bb1736b1bb7e8bf0185daf43.jpg,640,640,overcooked beef,295,442,534,615
PXL_20231008_094835865_jpg.rf.c48ac095e2d48e1cebb6bceb50e1cfd7.jpg,640,640,NG undercooked beef,72,388,435,573
PXL_20231008_094835865_jpg.rf.c48ac095e2d48e1cebb6bceb50e1cfd7.jpg,640,640,OK undercooked beef,405,181,640,313
PXL_20231008_094041421_jpg.rf.c3ba92dadde96fd628dd1518f90020d7.jpg,640,640,OK undercooked beef,0,302,343,581
PXL_20231008_094041421_jpg.rf.c3ba92dadde96fd628dd1518f90020d7.jpg,640,640,OK cooked beef,259,322,595,513
PXL_20231008_094041421_jpg.rf.c3ba92dadde96fd628dd1518f90020d7.jpg,640,640,OK cooked beef,171,193,547,349
PXL_20231008_094041421_jpg.rf.c3ba92dadde96fd628dd1518f90020d7.jpg,640,640,OK undercooked beef,140,116,459,212
PXL_20231008_094041421_jpg.rf.c3ba92dadde96fd628dd1518f90020d7.jpg,640,640,OK cooked beef,0,267,201,526
PXL_20231008_094041421_jpg.rf.c3ba92dadde96fd628dd1518f90020d7.jpg,640,640,OK undercooked beef,0,144,112,248
PXL_20231008_094041421_jpg.rf.c3ba92dadde96fd628dd1518f90020d7.jpg,640,640,OK cooked beef,0,75,218,158
PXL_20231031_040437640_jpg.rf.c404352ed881c7e6a5fd9ca9ecadf48c.jpg,640,640,OK cooked beef,16,333,312,493
PXL_20231008_094319113_jpg.rf.c7e0caa79bf1e75aadb0321ae8cc4593.jpg,640,640,OK cooked beef,209,325,438,517
PXL_20231031_033851096_jpg.rf.c82325d04e27c5bb3c6f2719119d3ab9.jpg,640,640,NG raw beef,266,420,394,482
PXL_20231031_035319497_jpg.rf.c8fd3f46741887ae74acb419f8686d38.jpg,640,640,NG undercooked beef,241,181,599,459
PXL_20231206_144817764_jpg.rf.c8f1f8e1c8f8e53c081860f09547a497.jpg,640,640,OK cooked beef,160,242,311,356
PXL_20231206_144817764_jpg.rf.c8f1f8e1c8f8e53c081860f09547a497.jpg,640,640,OK cooked beef,406,224,552,304
PXL_20231206_144817764_jpg.rf.c8f1f8e1c8f8e53c081860f09547a497.jpg,640,640,OK cooked beef,332,355,531,489
PXL_20231031_034738375_jpg.rf.c94150ff00b022684d6aa1b3183b73fe.jpg,640,640,OK undercooked beef,124,167,418,585
PXL_20231205_050719685_jpg.rf.c6cbb6c89e0733b4ecd9e5a277bfe7ab.jpg,640,640,NG undercooked beef,220,269,433,545
PXL_20231205_050719685_jpg.rf.c6cbb6c89e0733b4ecd9e5a277bfe7ab.jpg,640,640,NG undercooked beef,436,374,622,549
PXL_20231031_040018234_jpg.rf.c4b2a2fe29bee5c3a4a6e45546fc2f15.jpg,640,640,NG undercooked beef,369,161,640,563
PXL_20231129_073014204_jpg.rf.c6d4511a598042c0773c49798b3d7b5f.jpg,640,640,overcooked beef,154,371,378,571
PXL_20231129_073014204_jpg.rf.c6d4511a598042c0773c49798b3d7b5f.jpg,640,640,overcooked beef,345,231,614,341
PXL_20231031_040245437_jpg.rf.cab73affbe87864eba2590d349d5f80b.jpg,640,640,NG raw beef,110,235,559,608
PXL_20231031_034618514_jpg.rf.ca4224afc1ccff800b241e00ef8e8834.jpg,640,640,NG raw beef,327,208,596,439
PXL_20231031_034946834_jpg.rf.ca26a7697c503a1e3297d1d680cc469d.jpg,640,640,NG raw beef,53,282,478,466
PXL_20231031_034946834_jpg.rf.ca26a7697c503a1e3297d1d680cc469d.jpg,640,640,NG raw beef,491,202,640,347
PXL_20231031_034946834_jpg.rf.ca26a7697c503a1e3297d1d680cc469d.jpg,640,640,NG raw beef,547,354,640,518
PXL_20231031_034946834_jpg.rf.ca26a7697c503a1e3297d1d680cc469d.jpg,640,640,NG raw beef,61,385,553,574
PXL_20231031_035551591_jpg.rf.c5720158f64cff70d2c5464226ca6aee.jpg,640,640,NG raw beef,117,13,569,545
PXL_20231031_035551591_jpg.rf.c5720158f64cff70d2c5464226ca6aee.jpg,640,640,NG raw beef,0,0,205,406
PXL_20231031_035707957_jpg.rf.cab1548538ccb22f80496b57e3dcb53f.jpg,640,640,OK undercooked beef,265,134,640,336
PXL_20231129_073518214_jpg.rf.c6e478f011dffd0b10a9e33f124b530e.jpg,640,640,overcooked beef,193,301,316,374
PXL_20231129_073518214_jpg.rf.c6e478f011dffd0b10a9e33f124b530e.jpg,640,640,overcooked beef,215,367,312,439
PXL_20231031_040431156_jpg.rf.caf20aff6ae7e37fb4bc5b889f632719.jpg,640,640,OK cooked beef,151,0,570,215
PXL_20231031_040431156_jpg.rf.caf20aff6ae7e37fb4bc5b889f632719.jpg,640,640,OK cooked beef,0,514,86,640
PXL_20231031_034120308_jpg.rf.cb68cf06429dcfafea9ba9d1f5fdc734.jpg,640,640,OK cooked beef,158,419,381,556
PXL_20231031_035900139_jpg.rf.c6fc4a05d06b24bb1ddbb8f20cf710f9.jpg,640,640,NG raw beef,79,210,423,585
PXL_20231206_145724444_jpg.rf.c6dcc848782ab374fd1d2303c2bb1e09.jpg,640,640,OK cooked beef,100,295,380,561
PXL_20231206_145724444_jpg.rf.c6dcc848782ab374fd1d2303c2bb1e09.jpg,640,640,OK cooked beef,405,148,610,384
PXL_20231206_145651678_jpg.rf.cb8cdd1d9101f778dc624bf1ed391b99.jpg,640,640,OK cooked beef,23,280,218,475
PXL_20231206_145651678_jpg.rf.cb8cdd1d9101f778dc624bf1ed391b99.jpg,640,640,OK cooked beef,263,195,500,370
PXL_20231206_145651678_jpg.rf.cb8cdd1d9101f778dc624bf1ed391b99.jpg,640,640,OK cooked beef,230,404,508,542
PXL_20231008_093136734_jpg.rf.cbaafddc0e3cbf16651feb88a034929a.jpg,640,640,NG raw beef,265,300,423,449
PXL_20231008_093136734_jpg.rf.cbaafddc0e3cbf16651feb88a034929a.jpg,640,640,NG raw beef,501,39,640,120
PXL_20231008_093136734_jpg.rf.cbaafddc0e3cbf16651feb88a034929a.jpg,640,640,NG raw beef,513,123,640,225
PXL_20231008_100446545_jpg.rf.cd015d0e23136ab3cb804d51635a172a.jpg,640,640,NG undercooked beef,47,202,309,398
PXL_20231008_100446545_jpg.rf.cd015d0e23136ab3cb804d51635a172a.jpg,640,640,OK undercooked beef,310,202,499,340
PXL_20231008_100446545_jpg.rf.cd015d0e23136ab3cb804d51635a172a.jpg,640,640,OK cooked beef,1,391,156,618
PXL_20231008_100446545_jpg.rf.cd015d0e23136ab3cb804d51635a172a.jpg,640,640,OK cooked beef,198,322,418,542
PXL_20231008_100446545_jpg.rf.cd015d0e23136ab3cb804d51635a172a.jpg,640,640,OK undercooked beef,401,312,624,564
PXL_20231031_035421334_jpg.rf.cbd91c34c2e214c6084a7e0e20fd07b4.jpg,640,640,OK cooked beef,162,251,573,585
PXL_20231031_034324689-MP_jpg.rf.c50ccea3345ccb5706905fac3579fa20.jpg,640,640,NG raw beef,410,394,614,556
PXL_20231031_034324689-MP_jpg.rf.c50ccea3345ccb5706905fac3579fa20.jpg,640,640,NG raw beef,441,327,640,508
PXL_20231031_034324689-MP_jpg.rf.c50ccea3345ccb5706905fac3579fa20.jpg,640,640,NG raw beef,0,330,216,478
PXL_20231031_034324689-MP_jpg.rf.c50ccea3345ccb5706905fac3579fa20.jpg,640,640,NG raw beef,0,284,241,434
PXL_20231031_034324689-MP_jpg.rf.c50ccea3345ccb5706905fac3579fa20.jpg,640,640,NG raw beef,15,201,291,343
PXL_20231031_035912966_jpg.rf.cc882688b905baf6b62a060ddeb593c2.jpg,640,640,NG raw beef,214,21,631,423
PXL_20231129_073009852_jpg.rf.cbe786fe17b2adcc640c93314eaaeaac.jpg,640,640,overcooked beef,117,327,351,488
PXL_20231129_073009852_jpg.rf.cbe786fe17b2adcc640c93314eaaeaac.jpg,640,640,overcooked beef,321,170,507,338
PXL_20231205_052718793_jpg.rf.cd629759ec67cb18849ca6dcf882ac0d.jpg,640,640,NG undercooked beef,93,277,314,535
PXL_20231205_052718793_jpg.rf.cd629759ec67cb18849ca6dcf882ac0d.jpg,640,640,NG undercooked beef,369,300,583,446
PXL_20231205_052718793_jpg.rf.cd629759ec67cb18849ca6dcf882ac0d.jpg,640,640,NG undercooked beef,210,467,532,640
PXL_20231031_034951039-MP_jpg.rf.c6be6d7f496277566e7724929659a48f.jpg,640,640,NG raw beef,0,96,492,419
PXL_20231031_034951039-MP_jpg.rf.c6be6d7f496277566e7724929659a48f.jpg,640,640,NG raw beef,421,174,638,325
PXL_20231031_034951039-MP_jpg.rf.c6be6d7f496277566e7724929659a48f.jpg,640,640,NG raw beef,238,280,607,538
PXL_20231031_034951039-MP_jpg.rf.c6be6d7f496277566e7724929659a48f.jpg,640,640,NG raw beef,0,451,249,640
PXL_20231031_034951039-MP_jpg.rf.c6be6d7f496277566e7724929659a48f.jpg,640,640,NG raw beef,179,529,418,640
PXL_20231129_073117727_jpg.rf.cd152186e48d73543b546cb703844032.jpg,640,640,overcooked beef,7,278,256,460
PXL_20231129_073117727_jpg.rf.cd152186e48d73543b546cb703844032.jpg,640,640,overcooked beef,288,317,460,522
PXL_20231205_053112886_jpg.rf.ccbf07a5739cb5f1c8373e52ebdbbfd8.jpg,640,640,OK undercooked beef,51,288,183,450
PXL_20231205_053112886_jpg.rf.ccbf07a5739cb5f1c8373e52ebdbbfd8.jpg,640,640,OK undercooked beef,222,145,459,315
PXL_20231205_053112886_jpg.rf.ccbf07a5739cb5f1c8373e52ebdbbfd8.jpg,640,640,OK undercooked beef,147,420,416,573
PXL_20231205_053112886_jpg.rf.ccbf07a5739cb5f1c8373e52ebdbbfd8.jpg,640,640,OK undercooked beef,395,352,640,594
a5-wagyu-japanese-beef-wooden-260nw-1643933800_jpg.rf.cd1d1a4990673732d8802af74c41b349.jpg,640,640,NG raw beef,146,53,441,381
a5-wagyu-japanese-beef-wooden-260nw-1643933800_jpg.rf.cd1d1a4990673732d8802af74c41b349.jpg,640,640,NG raw beef,217,334,549,575
PXL_20231129_073312894_jpg.rf.ccd3ad40f211d148837360d06ba01df4.jpg,640,640,overcooked beef,143,325,353,482
PXL_20231129_073312894_jpg.rf.ccd3ad40f211d148837360d06ba01df4.jpg,640,640,overcooked beef,280,312,495,442
PXL_20231031_033915060_jpg.rf.cda7ac2fe049dcb17dfc67dc461fdf64.jpg,640,640,NG raw beef,187,247,465,426
PXL_20231008_094346065_jpg.rf.ce16084c87729780b4a83dacb92e734d.jpg,640,640,OK cooked beef,193,99,498,470
PXL_20231206_145735556_jpg.rf.ce75f4d21ca65d94072b1bc5dfadd021.jpg,640,640,OK cooked beef,104,221,357,456
PXL_20231206_145735556_jpg.rf.ce75f4d21ca65d94072b1bc5dfadd021.jpg,640,640,OK cooked beef,379,258,480,537
PXL_20231031_034120308_jpg.rf.ce246e488ff4bd40dcca3409f7beb35c.jpg,640,640,OK cooked beef,158,419,381,556
PXL_20231008_094629191_jpg.rf.ce1d0bb0ecfcad0e1568f42dfc5cfa43.jpg,640,640,NG raw beef,194,297,277,340
PXL_20231008_094629191_jpg.rf.ce1d0bb0ecfcad0e1568f42dfc5cfa43.jpg,640,640,NG raw beef,272,291,338,340
PXL_20231008_094629191_jpg.rf.ce1d0bb0ecfcad0e1568f42dfc5cfa43.jpg,640,640,NG raw beef,353,329,405,380
PXL_20231008_094629191_jpg.rf.ce1d0bb0ecfcad0e1568f42dfc5cfa43.jpg,640,640,NG raw beef,203,358,299,409
PXL_20231008_094629191_jpg.rf.ce1d0bb0ecfcad0e1568f42dfc5cfa43.jpg,640,640,NG raw beef,293,351,372,405
PXL_20231008_094629191_jpg.rf.ce1d0bb0ecfcad0e1568f42dfc5cfa43.jpg,640,640,NG raw beef,225,394,341,455
PXL_20231129_073016453_jpg.rf.cee7ad321d49dcf1191122900aa019f1.jpg,640,640,overcooked beef,19,358,228,540
PXL_20231129_073016453_jpg.rf.cee7ad321d49dcf1191122900aa019f1.jpg,640,640,overcooked beef,335,290,553,450
PXL_20231031_033726395_jpg.rf.ce549c47b64c6033c32de1e3f4d53243.jpg,640,640,NG raw beef,0,29,353,269
PXL_20231031_033726395_jpg.rf.ce549c47b64c6033c32de1e3f4d53243.jpg,640,640,NG raw beef,56,282,586,587
PXL_20231031_033726395_jpg.rf.ce549c47b64c6033c32de1e3f4d53243.jpg,640,640,NG raw beef,90,116,596,377
PXL_20231205_051235812_jpg.rf.ceded3048c03c12e15a0e8a054d4b6e0.jpg,640,640,NG undercooked beef,0,322,256,538
PXL_20231205_051235812_jpg.rf.ceded3048c03c12e15a0e8a054d4b6e0.jpg,640,640,NG undercooked beef,70,93,330,298
PXL_20231205_051235812_jpg.rf.ceded3048c03c12e15a0e8a054d4b6e0.jpg,640,640,NG undercooked beef,396,161,640,318
PXL_20231205_051235812_jpg.rf.ceded3048c03c12e15a0e8a054d4b6e0.jpg,640,640,NG undercooked beef,177,326,574,581
PXL_20231205_050812314_jpg.rf.cede2511e8bb622aabd83a69a588c704.jpg,640,640,NG undercooked beef,217,450,406,638
PXL_20231205_050812314_jpg.rf.cede2511e8bb622aabd83a69a588c704.jpg,640,640,NG undercooked beef,411,300,604,440
PXL_20231008_095224228_jpg.rf.cef5b3e65410f2e26c30543e444d761c.jpg,640,640,NG raw beef,241,191,406,332
PXL_20231008_095224228_jpg.rf.cef5b3e65410f2e26c30543e444d761c.jpg,640,640,NG raw beef,6,195,238,288
PXL_20231008_095224228_jpg.rf.cef5b3e65410f2e26c30543e444d761c.jpg,640,640,NG raw beef,17,284,248,479
PXL_20231008_095224228_jpg.rf.cef5b3e65410f2e26c30543e444d761c.jpg,640,640,OK cooked beef,394,248,497,350
PXL_20231008_095224228_jpg.rf.cef5b3e65410f2e26c30543e444d761c.jpg,640,640,OK cooked beef,478,345,640,542
PXL_20231008_095224228_jpg.rf.cef5b3e65410f2e26c30543e444d761c.jpg,640,640,OK cooked beef,294,284,498,488
PXL_20231008_095224228_jpg.rf.cef5b3e65410f2e26c30543e444d761c.jpg,640,640,OK cooked beef,343,479,487,593
PXL_20231008_095224228_jpg.rf.cef5b3e65410f2e26c30543e444d761c.jpg,640,640,OK cooked beef,104,435,274,592
mv_jpg.rf.cf122d1122c76ddf5b3bc45f2fb8d0e9.jpg,640,640,OK cooked beef,101,158,206,324
mv_jpg.rf.cf122d1122c76ddf5b3bc45f2fb8d0e9.jpg,640,640,OK cooked beef,123,262,227,437
mv_jpg.rf.cf122d1122c76ddf5b3bc45f2fb8d0e9.jpg,640,640,OK cooked beef,179,345,279,524
mv_jpg.rf.cf122d1122c76ddf5b3bc45f2fb8d0e9.jpg,640,640,OK cooked beef,273,352,369,558
mv_jpg.rf.cf122d1122c76ddf5b3bc45f2fb8d0e9.jpg,640,640,OK cooked beef,225,208,321,376
mv_jpg.rf.cf122d1122c76ddf5b3bc45f2fb8d0e9.jpg,640,640,OK cooked beef,312,207,402,368
PXL_20231205_051642577_jpg.rf.cf5290b7cbde5f1f7e489c7b1bf6c203.jpg,640,640,OK undercooked beef,134,304,592,565
PXL_20231031_035303905_jpg.rf.c4b698f2b5135c65d1f8cc716f78a535.jpg,640,640,NG undercooked beef,0,216,484,613
PXL_20231129_073322442_jpg.rf.d039283eb8ddde6c1790225fb6a645f3.jpg,640,640,overcooked beef,408,318,609,457
PXL_20231129_073322442_jpg.rf.d039283eb8ddde6c1790225fb6a645f3.jpg,640,640,overcooked beef,304,484,500,633
1000_F_409785284_0SeCTRiQ0M5ASa4TlpDdrbsMIJSAvC0l_jpg.rf.c4b06a2ffbb28f70d287ca71c103c36a.jpg,640,640,OK cooked beef,142,115,483,507
1000_F_409785284_0SeCTRiQ0M5ASa4TlpDdrbsMIJSAvC0l_jpg.rf.c4b06a2ffbb28f70d287ca71c103c36a.jpg,640,640,OK cooked beef,390,33,640,406
PXL_20231205_052709754_jpg.rf.d0a86264461d48f0f652a2ff1491b1e1.jpg,640,640,NG undercooked beef,372,288,600,531
PXL_20231205_052709754_jpg.rf.d0a86264461d48f0f652a2ff1491b1e1.jpg,640,640,NG undercooked beef,37,291,293,463
PXL_20231205_052709754_jpg.rf.d0a86264461d48f0f652a2ff1491b1e1.jpg,640,640,NG undercooked beef,106,129,530,290
PXL_20231031_034316486_jpg.rf.d0766cc9d80dc7c8315c5656a9848c98.jpg,640,640,NG raw beef,0,311,293,576
PXL_20231031_034316486_jpg.rf.d0766cc9d80dc7c8315c5656a9848c98.jpg,640,640,NG raw beef,216,273,528,381
PXL_20231031_034316486_jpg.rf.d0766cc9d80dc7c8315c5656a9848c98.jpg,640,640,NG raw beef,303,354,605,513
PXL_20231031_034316486_jpg.rf.d0766cc9d80dc7c8315c5656a9848c98.jpg,640,640,NG raw beef,0,444,392,640
PXL_20231008_094844995_jpg.rf.c53db2b02b24c21cd9b38592f949c0e7.jpg,640,640,OK cooked beef,17,249,640,640
PXL_20231008_094844995_jpg.rf.c53db2b02b24c21cd9b38592f949c0e7.jpg,640,640,OK cooked beef,0,87,137,247
PXL_20231129_073023054_jpg.rf.d0e920919c1952488d711486a712bb3c.jpg,640,640,overcooked beef,22,332,277,476
PXL_20231129_073023054_jpg.rf.d0e920919c1952488d711486a712bb3c.jpg,640,640,overcooked beef,254,311,474,446
PXL_20231008_095026481_jpg.rf.d27eabb004a1ba82d2236a9bbf5d3d78.jpg,640,640,NG raw beef,80,221,148,328
PXL_20231008_095026481_jpg.rf.d27eabb004a1ba82d2236a9bbf5d3d78.jpg,640,640,NG raw beef,76,354,172,465
PXL_20231008_095026481_jpg.rf.d27eabb004a1ba82d2236a9bbf5d3d78.jpg,640,640,NG raw beef,186,403,245,505
PXL_20231008_095026481_jpg.rf.d27eabb004a1ba82d2236a9bbf5d3d78.jpg,640,640,NG raw beef,285,367,387,464
PXL_20231008_095026481_jpg.rf.d27eabb004a1ba82d2236a9bbf5d3d78.jpg,640,640,NG raw beef,184,270,256,372
PXL_20231008_095026481_jpg.rf.d27eabb004a1ba82d2236a9bbf5d3d78.jpg,640,640,NG raw beef,252,201,324,271
PXL_20231008_095026481_jpg.rf.d27eabb004a1ba82d2236a9bbf5d3d78.jpg,640,640,OK cooked beef,115,148,176,216
PXL_20231008_095026481_jpg.rf.d27eabb004a1ba82d2236a9bbf5d3d78.jpg,640,640,OK cooked beef,184,135,250,215
PXL_20231008_095026481_jpg.rf.d27eabb004a1ba82d2236a9bbf5d3d78.jpg,640,640,OK cooked beef,313,241,361,340
PXL_20231031_035928848_jpg.rf.d1ddceeb21c29bd60d202c4c0d23efb7.jpg,640,640,NG undercooked beef,44,188,573,453
-4-e1616169389711_jpg.rf.d17a128d0d8e0a8b53b62dc0800260ec.jpg,640,640,NG undercooked beef,163,38,525,154
-4-e1616169389711_jpg.rf.d17a128d0d8e0a8b53b62dc0800260ec.jpg,640,640,NG undercooked beef,136,122,609,319
-4-e1616169389711_jpg.rf.d17a128d0d8e0a8b53b62dc0800260ec.jpg,640,640,NG undercooked beef,5,267,640,562
DSSPA5yVoAAcXEP_jpg.rf.d06a9f81e809544b57fc1cf906e527cb.jpg,640,640,overcooked beef,77,168,539,271
PXL_20231031_034651223-MP_jpg.rf.d25a006121e2a79e752a8cb51e8485a7.jpg,640,640,NG undercooked beef,201,181,532,564
PXL_20231205_050648401_jpg.rf.d1f001d5f83b7c47578df8385937e5d8.jpg,640,640,NG undercooked beef,145,302,358,453
PXL_20231205_050648401_jpg.rf.d1f001d5f83b7c47578df8385937e5d8.jpg,640,640,NG undercooked beef,360,373,603,507
PXL_20231031_035755488_jpg.rf.c728198798484ea90353f4e4d4560580.jpg,640,640,OK cooked beef,317,176,587,385
PXL_20231205_051100094_jpg.rf.d2221e4bda212d455b1e618b7dcedc1c.jpg,640,640,NG undercooked beef,0,175,222,349
PXL_20231205_051100094_jpg.rf.d2221e4bda212d455b1e618b7dcedc1c.jpg,640,640,NG undercooked beef,269,146,496,309
PXL_20231205_051100094_jpg.rf.d2221e4bda212d455b1e618b7dcedc1c.jpg,640,640,NG undercooked beef,5,376,399,540
PXL_20231205_051100094_jpg.rf.d2221e4bda212d455b1e618b7dcedc1c.jpg,640,640,NG undercooked beef,350,318,589,494
a5-japanese-wagyu-steak-cut-260nw-2091686221_jpg.rf.d30b2b1bb8d24e531876f758d152424d.jpg,640,640,NG raw beef,273,108,628,428
a5-japanese-wagyu-steak-cut-260nw-2091686221_jpg.rf.d30b2b1bb8d24e531876f758d152424d.jpg,640,640,NG raw beef,341,146,640,599
PXL_20231205_050724804_jpg.rf.d3bf59ba1d4d2e7e1cde79655d21a0ac.jpg,640,640,NG undercooked beef,226,245,465,467
PXL_20231205_050724804_jpg.rf.d3bf59ba1d4d2e7e1cde79655d21a0ac.jpg,640,640,NG undercooked beef,229,424,451,621
PXL_20231205_050510133_jpg.rf.d3b73760e4c5cfbc299515d6a1cc3b1b.jpg,640,640,NG undercooked beef,50,210,586,537
PXL_20231031_034418847_jpg.rf.d3dbf7fa0f2ff6c5a58152022f03cfff.jpg,640,640,OK undercooked beef,79,96,509,610
PXL_20231031_034316486_jpg.rf.d4f4f258a728a23882a2189e936d7c51.jpg,640,640,NG raw beef,0,311,293,576
PXL_20231031_034316486_jpg.rf.d4f4f258a728a23882a2189e936d7c51.jpg,640,640,NG raw beef,216,273,528,381
PXL_20231031_034316486_jpg.rf.d4f4f258a728a23882a2189e936d7c51.jpg,640,640,NG raw beef,303,354,605,513
PXL_20231031_034316486_jpg.rf.d4f4f258a728a23882a2189e936d7c51.jpg,640,640,NG raw beef,0,444,392,640
3ba8e77c930e478016257783736937cd_t_jpeg.rf.d5561d5368bcbccb5f50a5c61b252bea.jpg,640,640,NG raw beef,249,244,437,451
3ba8e77c930e478016257783736937cd_t_jpeg.rf.d5561d5368bcbccb5f50a5c61b252bea.jpg,640,640,NG raw beef,315,118,450,296
3ba8e77c930e478016257783736937cd_t_jpeg.rf.d5561d5368bcbccb5f50a5c61b252bea.jpg,640,640,NG raw beef,195,219,308,381
PXL_20231031_040343406_jpg.rf.d3d6a8444103513bae884b19292bf04c.jpg,640,640,OK undercooked beef,60,154,640,485
roast-meat-called-yakiniku-260nw-172023914_jpg.rf.d6923f50888157756c2a624d2e5014d6.jpg,640,640,NG raw beef,369,165,484,497
roast-meat-called-yakiniku-260nw-172023914_jpg.rf.d6923f50888157756c2a624d2e5014d6.jpg,640,640,NG raw beef,134,308,419,422
roast-meat-called-yakiniku-260nw-172023914_jpg.rf.d6923f50888157756c2a624d2e5014d6.jpg,640,640,NG raw beef,78,405,348,517
PXL_20231205_051726608_jpg.rf.d580dc7f0e2dd630aecee4a5bead7686.jpg,640,640,OK undercooked beef,22,280,322,527
PXL_20231205_051726608_jpg.rf.d580dc7f0e2dd630aecee4a5bead7686.jpg,640,640,OK undercooked beef,321,317,640,558
PXL_20231205_051726608_jpg.rf.d580dc7f0e2dd630aecee4a5bead7686.jpg,640,640,OK undercooked beef,250,85,516,274
DBAE8LvVoAA9YlF_jpg.rf.d468a10f0ed6962973623b3ed0eac974.jpg,640,640,overcooked beef,110,56,315,415
PXL_20231031_040313691_jpg.rf.d68858543feb907b0c2af92407fc4df5.jpg,640,640,OK undercooked beef,21,325,568,640
PXL_20231031_033942025_jpg.rf.d747945b563562301dd8746a46259c15.jpg,640,640,NG undercooked beef,195,352,500,488
PXL_20231031_040436230_jpg.rf.d6768301727293b12671943e1cf961b4.jpg,640,640,OK cooked beef,0,257,193,419
PXL_20231031_040436230_jpg.rf.d6768301727293b12671943e1cf961b4.jpg,640,640,OK cooked beef,444,396,640,561
PXL_20231129_073115195_jpg.rf.d60436f976352d9d0c93e95c7bf0c49a.jpg,640,640,overcooked beef,37,206,211,417
PXL_20231129_073115195_jpg.rf.d60436f976352d9d0c93e95c7bf0c49a.jpg,640,640,overcooked beef,335,280,563,445
PXL_20231031_035245688_jpg.rf.d3c0c711e9947f852a19a55721607d22.jpg,640,640,NG raw beef,101,262,507,516
PXL_20231205_051932788_jpg.rf.d6ca8e63a36d06ab550b8d187b490f0f.jpg,640,640,OK undercooked beef,2,262,191,429
PXL_20231205_051932788_jpg.rf.d6ca8e63a36d06ab550b8d187b490f0f.jpg,640,640,OK undercooked beef,158,178,309,330
PXL_20231205_051932788_jpg.rf.d6ca8e63a36d06ab550b8d187b490f0f.jpg,640,640,OK undercooked beef,381,204,577,343
PXL_20231205_051932788_jpg.rf.d6ca8e63a36d06ab550b8d187b490f0f.jpg,640,640,OK undercooked beef,336,313,490,453
PXL_20231205_051932788_jpg.rf.d6ca8e63a36d06ab550b8d187b490f0f.jpg,640,640,OK undercooked beef,202,384,346,504
